1,Q,R,819.366,428.406,14.1446
2,Q,R,651.917,212.646,37.9053
3,I,100001,659.729,962.372,0
4,U,481,693.176,95.3674,0
5,Q,R,413.971,877.014,87.319
6,Q,W,166.656,866.364,33.2031
7,Q,W,60.2417,167.023,50.6796
8,Q,R,457.031,902.405,20.8517
9,Q,W,954.651,460.114,45.5161
10,Q,K,775.116,836.884,11
11,Q,R,188.568,423.767,93.0319
12,I,100002,350.586,516.876,0
13,Q,W,635.376,647.583,30.5087
14,D,276
15,U,403,229.309,934.723,0
16,I,100003,118.317,504.791,0
17,Q,R,533.478,228.455,45.0766
18,I,100004,659.882,371.368,0
19,Q,K,78.4912,915.253,62
20,I,100005,745.758,136.444,0
21,D,329
22,I,100006,228.973,638.916,0
23,U,341,877.686,510.223,0
24,U,423,846.222,657.898,0
25,Q,W,966.492,14.6484,74.7424
26,Q,K,109.314,576.904,61
27,U,220,842.926,339.783,0
28,Q,R,624.084,712.433,57.4033
29,I,100007,511.23,12.0239,0
30,Q,R,740.295,246.033,65.1651
31,Q,R,510.101,714.172,74.5419
32,Q,R,206.818,406.311,42.0334
33,Q,W,980.469,109.833,64.2587
34,U,70,506.073,187.103,0
35,Q,K,588.47,642.639,50
36,Q,K,199.28,512.573,44
37,D,361
38,Q,W,30.2734,140.625,87.157
39,I,100008,821.411,783.6,0
40,D,8
41,Q,W,997.559,986.176,61.8665
42,Q,W,17.0288,271.729,92.4277
43,U,139,10.8948,68.7866,0
44,U,421,741.974,842.896,0
45,Q,K,469.727,180.328,40
46,Q,W,720.703,81.0242,22.8815
47,U,350,415.07,710.236,0
48,I,100009,181.641,822.784,0
49,Q,K,741.486,877.075,34
50,Q,R,407.684,549.896,53.6761
51,Q,R,707.153,120.575,89.4833
52,Q,K,298.767,780.792,29
53,Q,W,3.75366,46.9971,22.6535
54,Q,K,742.218,682.739,7
55,U,478,258.118,950.562,0
56,Q,K,347.504,247.62,54
57,D,78
58,Q,W,9.33838,0.12207,21.6922
59,U,34,444.336,7.50732,0
60,Q,R,344.452,270.935,24.2163
61,Q,K,237.976,444.824,48
62,I,100010,373.962,99.3958,0
63,Q,R,3.60107,485.962,39.2621
64,Q,W,810.547,763.641,99.588
65,Q,K,884.308,428.864,17
66,Q,W,325.989,684.479,32.1924
67,Q,W,760.04,380.951,82.4905
68,Q,W,825.867,363.007,38.6304
69,U,321,212.769,577.85,0
70,Q,R,115.112,381.592,58.0597
71,Q,W,611.023,923.676,84.6521
72,Q,K,154.022,593.353,45
73,Q,R,977.814,812.592,20.2475
74,U,231,568.207,127.197,0
75,U,237,803.101,648.59,0
76,D,417
77,Q,W,628.113,472.046,83.2047
78,Q,W,344.055,560.333,31.9562
79,Q,K,970.093,847.565,17
80,D,351
81,Q,W,415.741,984.344,13.8287
82,Q,R,667.694,518.28,48.1802
83,I,100011,508.026,41.7175,0
84,I,100012,56.8848,427.704,0
85,Q,W,431.732,73.0591,28.284
86,D,93
87,U,232,901.825,807.129,0
88,U,87,897.186,759.155,0
89,Q,W,262.207,750.519,10.8075
90,U,299,687.988,769.104,0
91,Q,K,264.893,860.199,59
92,U,234,308.228,415.405,0
93,Q,K,10.6812,717.926,6
94,I,100013,952.24,842.499,0
95,Q,R,718.292,72.4792,19.9619
96,Q,R,82.9773,828.4,64.7668
97,Q,R,442.169,128.723,37.5565
98,D,276
99,Q,R,403.32,385.773,82.4438
100,Q,K,216.003,311.859,56
101,Q,K,229.736,266.266,53
102,I,100014,451.233,160.98,0
103,Q,R,329.468,766.052,40.8249
104,I,100015,670.441,54.4739,0
105,Q,R,273.834,156.128,15.8282
106,D,418
107,I,100016,309.357,624.42,0
108,Q,W,868.5,978.271,90.571
109,D,346
110,D,323
111,Q,W,118.774,827.179,50.5121
112,D,268
113,Q,R,252.106,454.681,72.298
114,D,185
115,Q,W,54.1382,158.173,62.6382
116,Q,R,225.769,273.895,47.9468
117,Q,K,471.191,959.808,14
118,I,100017,424.927,602.509,0
119,D,41
120,U,86,30.7922,422.791,0
121,Q,R,454.224,676.605,75.6488
122,I,100018,967.346,69.3359,0
123,Q,R,921.844,765.533,70.5209
124,D,268
125,Q,K,533.966,46.7834,64
126,D,79
127,Q,R,254.242,962.677,69.5734
128,Q,W,185.608,576.569,66.9531
129,Q,K,216.736,170.197,26
130,Q,K,584.991,567.932,9
131,Q,K,75.4395,781.83,17
132,U,420,922.485,488.098,0
133,Q,K,816.132,892.395,10
134,I,100019,367.096,741.425,0
135,I,100020,592.651,537.994,0
136,Q,W,543.762,433.502,86.7752
137,D,217
138,Q,W,989.105,572.144,42.4838
139,Q,W,578.827,146.759,68.3264
140,U,89,53.8025,375.824,0
141,D,323
142,Q,K,626.617,557.373,20
143,Q,W,634.644,263.519,97.951
144,Q,R,910.248,283.783,72.0316
145,Q,K,227.295,654.053,53
146,Q,K,588.959,117.096,7
147,D,473
148,Q,R,165.283,766.846,62.0862
149,Q,R,331.085,669.464,66.0934
150,D,429
151,D,33
152,Q,R,949.677,695.282,96.0724
153,D,336
154,Q,W,274.78,68.2373,31.0635
155,Q,R,541.962,906.097,23.0792
156,U,414,916.29,412.323,0
157,Q,W,177.704,134.735,46.0489
158,Q,R,312.897,413.788,57.7548
159,Q,R,56.427,329.132,77.0056
160,Q,R,56.2439,22.2473,44.7443
161,Q,W,15.625,194.55,29.9045
162,D,199
163,I,100021,118.195,659.851,0
164,Q,W,864.044,669.556,40.8524
