1,Q,R,755.493,442.725,14.1446
2,Q,R,621.533,270.117,37.9053
3,I,10001,659.729,962.372,0
4,U,481,693.176,95.3674,0
5,Q,R,431.177,801.611,87.319
6,Q,W,233.325,793.091,33.2031
7,Q,W,148.193,233.618,50.6796
8,Q,R,465.625,821.924,20.8517
9,Q,W,863.721,468.091,45.5161
10,Q,K,720.093,769.507,11
11,Q,R,250.854,439.014,93.0319
12,I,10002,350.586,516.876,0
13,Q,W,608.301,618.066,30.5087
14,D,276
15,U,403,229.309,934.723,0
16,I,10003,118.317,504.791,0
17,Q,R,526.782,282.764,45.0766
18,I,10004,659.882,371.368,0
19,Q,K,162.793,832.202,62
20,I,10005,745.758,136.444,0
21,D,329
22,I,10006,228.973,638.916,0
23,U,341,877.686,510.223,0
24,U,423,846.222,657.898,0
25,Q,W,873.193,111.719,74.7424
26,Q,K,187.451,561.523,61
27,U,220,842.926,339.783,0
28,Q,R,599.268,669.946,57.4033
29,I,10007,511.23,12.0239,0
30,Q,R,692.236,296.826,65.1651
31,Q,R,508.081,671.338,74.5419
32,Q,R,265.454,425.049,42.0334
33,Q,W,884.375,187.866,64.2587
34,U,70,506.073,187.103,0
35,Q,K,570.776,614.111,50
36,Q,K,259.424,510.059,44
37,D,361
38,Q,W,124.219,212.5,87.157
39,I,10008,821.411,783.6,0
40,D,8
41,Q,W,898.047,888.94,61.8665
42,Q,W,113.623,317.383,92.4277
43,U,139,10.8948,68.7866,0
44,U,421,741.974,842.896,0
45,Q,K,475.781,244.263,40
46,Q,W,676.563,164.819,22.8815
47,U,350,415.07,710.236,0
48,I,10009,181.641,822.784,0
49,Q,K,693.188,801.66,34
50,Q,R,426.147,539.917,53.6761
51,Q,R,665.723,196.46,89.4833
52,Q,K,339.014,724.634,29
53,Q,W,103.003,137.598,22.6535
54,Q,K,693.774,646.191,7
55,U,478,258.118,950.562,0
56,Q,K,378.003,298.096,54
57,D,78
58,Q,W,107.471,100.098,21.6922
59,U,34,444.336,7.50732,0
60,Q,R,375.562,316.748,24.2163
61,Q,K,290.381,455.859,48
62,I,10010,373.962,99.3958,0
63,Q,R,102.881,488.77,39.2621
64,Q,W,748.438,710.913,99.588
65,Q,K,807.446,443.091,17
66,Q,W,360.791,647.583,32.1924
67,Q,W,708.032,404.761,82.4905
68,Q,W,760.693,390.405,38.6304
69,U,321,212.769,577.85,0
70,Q,R,192.09,405.273,58.0597
71,Q,W,588.818,838.94,84.6521
72,Q,K,223.218,574.683,45
73,Q,R,882.251,750.073,20.2475
74,U,231,568.207,127.197,0
75,U,237,803.101,648.59,0
76,D,417
77,Q,W,602.49,477.637,83.2047
78,Q,W,375.244,548.267,31.9562
79,Q,K,876.074,778.052,17
80,D,351
81,Q,W,432.593,887.476,13.8287
82,Q,R,634.155,514.624,48.1802
83,I,10011,508.026,41.7175,0
84,I,10012,56.8848,427.704,0
85,Q,W,445.386,158.447,28.284
86,D,93
87,U,232,901.825,807.129,0
88,U,87,897.186,759.155,0
89,Q,W,309.766,700.415,10.8075
90,U,299,687.988,769.104,0
91,Q,K,311.914,788.159,59
92,U,234,308.228,415.405,0
93,Q,K,108.545,674.341,6
94,I,10013,952.24,842.499,0
95,Q,R,674.634,157.983,19.9619
96,Q,R,166.382,762.72,64.7668
97,Q,R,453.735,202.979,37.5565
98,D,276
99,Q,R,422.656,408.618,82.4438
100,Q,K,272.803,349.487,56
101,Q,K,283.789,313.013,53
102,I,10014,451.233,160.98,0
103,Q,R,363.574,712.842,40.8249
104,I,10015,670.441,54.4739,0
105,Q,R,319.067,224.902,15.8282
106,D,418
107,I,10016,309.357,624.42,0
108,Q,W,794.8,882.617,90.571
109,D,346
110,D,323
111,Q,W,195.02,761.743,50.5121
112,D,268
113,Q,R,301.685,463.745,72.298
114,D,185
115,Q,W,143.311,226.538,62.6382
116,Q,R,280.615,319.116,47.9468
117,Q,K,476.953,867.847,14
118,I,10017,424.927,602.509,0
119,D,41
120,U,86,30.7922,422.791,0
121,Q,R,463.379,641.284,75.6488
122,I,10018,967.346,69.3359,0
123,Q,R,837.476,712.427,70.5209
124,D,268
125,Q,K,527.173,137.427,64
126,D,79
127,Q,R,303.394,870.142,69.5734
128,Q,W,248.486,561.255,66.9531
129,Q,K,273.389,236.157,26
130,Q,K,567.993,554.346,9
131,Q,K,160.352,725.464,17
132,U,420,922.485,488.098,0
133,Q,K,752.905,813.916,10
134,I,10019,367.096,741.425,0
135,I,10020,592.651,537.994,0
136,Q,W,535.01,446.802,86.7752
137,D,217
138,Q,W,891.284,557.715,42.4838
139,Q,W,563.062,217.407,68.3264
140,U,89,53.8025,375.824,0
141,D,323
142,Q,K,601.294,545.898,20
143,Q,W,607.715,310.815,97.951
144,Q,R,828.198,327.026,72.0316
145,Q,K,281.836,623.242,53
146,Q,K,571.167,193.677,7
147,D,473
148,Q,R,232.227,713.477,62.0862
149,Q,R,364.868,635.571,66.0934
150,D,429
151,D,33
152,Q,R,859.741,656.226,96.0724
153,D,336
154,Q,W,319.824,154.59,31.0635
155,Q,R,533.569,824.878,23.0792
156,U,414,916.29,412.323,0
157,Q,W,242.163,207.788,46.0489
158,Q,R,350.317,431.03,57.7548
159,Q,R,145.142,363.306,77.0056
160,Q,R,144.995,117.798,44.7443
161,Q,W,112.5,255.64,29.9045
162,D,199
163,I,10021,118.195,659.851,0
164,Q,W,791.235,635.645,40.8524
165,I,10022,437.195,631.683,0
166,Q,W,717.554,434.766,32.3325
167,Q,W,390.137,737.842,17.1933
168,Q,K,264.722,284.375,64
169,Q,W,473.096,245.02,46.9003
170,Q,K,367.261,677.71,2
171,Q,R,219.336,300.073,31.5744
172,Q,R,258.398,636.865,40.4321
173,Q,W,821.997,545.996,67.225
174,Q,R,415.039,511.353,58.0569
175,Q,K,250.391,754.004,31
176,D,219
177,Q,R,310.132,816.87,72.2787
178,D,370
179,D,51
180,Q,K,583.545,670.02,2
181,Q,R,260.669,576.929,23.4528
182,Q,K,709.839,851.978,1
183,D,349
184,Q,K,793.286,381.592,13
185,Q,W,553.223,634.253,11.376
186,D,381
187,I,10023,330.841,463.593,0
188,Q,W,481.274,449.097,41.6626
189,Q,R,253.833,341.479,68.7604
190,Q,R,808.594,802.759,30.9564
191,Q,W,619.946,616.724,12.2797
192,Q,K,131.006,282.178,47
193,Q,W,861.914,612.695,76.6678
194,Q,K,119.775,850.415,42
195,Q,W,171.802,639.087,66.5137
196,Q,W,218.335,532.349,86.116
197,Q,W,592.529,273.853,48.8586
198,Q,K,111.694,597.583,44
199,Q,W,186.353,535.742,43.6594
200,I,10024,126.801,313.141,0
201,U,373,742.249,998.444,0
202,Q,W,789.282,362.866,54.9863
203,Q,W,784.326,255.176,11.7084
204,D,132
205,D,390
